Time,SunX,SunY,EarthX,EarthY,MoonX,MoonY,
7797600,0,0,150083316091,302,3706402964,150328895714,381,3424265165,
7819200,0,0,150098555069,298,3064447413,150326717198,209,2768066469,
7840800,0,0,150111056614,682,2422422819,150320988775,861,2112870180,
7862400,0,0,150120819744,547,1780340356,150311774376,491,1458735075,
7884000,0,0,150127843493,375,1138211252,150299140654,12,805715894,
7905600,0,0,150132126916,216,496046783,150283156728,979,153863196,
7927200,0,0,150133669091,92,-146141719,150263893924,954,-496776762,
7948800,0,0,150132469126,395,-788342870,150241425504,281,-1146162135,
7970400,0,0,150128526155,893,-1430545228,150215826400,421,-1794255579,
7992000,0,0,150121839350,306,-2072737298,150187172949,849,-2441024329,
8013600,0,0,150112407916,469,-2714907527,150155542623,241,-3086440259,
8035200,0,0,150100231101,461,-3357044307,150121013756,405,-3730479927,
8056800,0,0,150085308195,915,-3999135972,150083665281,107,-4373124614,
8078400,0,0,150067638537,32,-4641170798,150043576455,844,-5014360344,
8100000,0,0,150047221513,328,-5283137006,150000826596,522,-5654177887,
8121600,0,0,150024056565,058,-5925022761,149955494806,936,-6292572766,
8143200,0,0,149998143190,408,-6566816169,149907659708,969,-6929545229,
8164800,0,0,149969480947,369,-7208505282,149857399172,427,-7565100227,
8186400,0,0,149938069457,338,-7850078099,149804790044,546,-8199247369,
8208000,0,0,149903908408,437,-8491522561,149749907879,278,-8832000867,
8229600,0,0,149866997558,831,-9132826561,149692826666,649,-9463379460,
8251200,0,0,149827336740,034,-9773977936,149633618562,644,-10093406335,
8272800,0,0,149784925860,207,-10414964477,149572353620,295,-10722109018,
8294400,0,0,149739764907,418,-11055773923,149509099522,852,-11349519258,
8316000,0,0,149691853952,875,-11696393969,149443921320,196,-11975672887,
8337600,0,0,149641193154,09,-12336812264,149376881169,845,-12600609666,
8359200,0,0,149587782757,971,-12977016417,149308038084,164,-13224373108,
8380800,0,0,149531623103,815,-13616993997,149237447685,607,-13847010287,
8402400,0,0,149472714626,174,-14256732535,149165161971,98,-14468571619,
8424000,0,0,149411057857,574,-14896219529,149091229093,891,-15089110629,
8445600,0,0,149346653431,049,-15535442450,149015693146,619,-15708683700,
8467200,0,0,149279502082,478,-16174388739,148938593978,723,-16327349801,
8488800,0,0,149209604652,677,-16813045816,148859967019,639,-16945170196,
8510400,0,0,149136962089,237,-17451401081,148779843128,472,-17562208146,
8532000,0,0,149061575448,07,-18089441920,148698248466,019,-18178528581,
8553600,0,0,148983445894,652,-18727155709,148615204391,831,-18794197780,
8575200,0,0,148902574704,932,-19364529819,148530727387,842,-19409283028,
8596800,0,0,148818963265,901,-20001551616,148444829009,765,-20023852272,
8618400,0,0,148732613075,811,-20638208473,148357515867,022,-20637973774,
8640000,0,0,148643525744,034,-21274487767,148268789631,613,-21251715761,
8661600,0,0,148551702990,564,-21910376890,148178647075,804,-21865146084,
8683200,0,0,148457146645,178,-22545863248,148087080138,127,-22478331874,
8704800,0,0,148359858646,25,-23180934268,147994076016,681,-23091339220,
8726400,0,0,148259841039,25,-23815577403,147899617288,344,-23704232843,
8748000,0,0,148157095974,947,-24449780133,147803682052,07,-24317075804,
8769600,0,0,148051625707,339,-25083529971,147706244094,15,-24929929210,
8791200,0,0,147943432591,341,-25716814465,147607273073,001,-25542851956,
8812800,0,0,147832519080,265,-26349621204,147506734720,859,-26155900475,
8834400,0,0,147718887723,129,-26981937817,147404591059,584,-26769128515,
8856000,0,0,147602541161,815,-27613751978,147300800627,743,-27382586943,
8877600,0,0,147483482128,14,-28245051409,147195318716,117,-27996323563,
8899200,0,0,147361713440,839,-28875823880,147088097608,85,-28610382966,
8920800,0,0,147237238002,521,-29506057214,146979086827,605,-29224806393,
8942400,0,0,147110058796,616,-30135739283,146868233376,241,-29839631629,
